chr	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chr2R	19372990	19373242	CG9416	1150.98273338748	957.596220686916	1073.07651035519	273.200830930332	559.563979632547	968.924610020309	906.500906500907	957.493564387518	908.889002784754	1101.93801161408	900.378213583943	937.230771449067	start	end	0.568815016632318	5.30072155282341e-11	-0.0583334198046363	0.0275225957607472	0.627220056954196	6.30820771775436e-11	2.92745676493599e-09	0.456768711225913	2.86031957865377e-09	P1	Ambig	9.75110011614833	Trans	NA	0.627148436436954	8.50984154773563
chr2R	21146207	21146704	CG9418	80.4752155051411	62.066421711189	51.5902168439994	64.9684902822131	82.8357552930357	68.1404957304162	99.6154842308688	57.5542579686486	68.3375190063725	83.957181837263	76.6279330709739	61.2804735178236	start	end	-0.106358075886005	0.280973526186069	0.0161932398850197	0.866471690929139	-0.122748258705142	0.368273255189869	1	1	0.548052873632955	Ambig	Ambig	6.56805411648329	Conserved	NA	-0.122551315771025	11.6712614837037
chr3R	9576767	9577148	CG9423	1005.00443549444	922.129693994808	1157.68446597935	1036.16412706504	904.431205750492	1033.74117912973	956.308648616341	845.001151085159	987.477149642082	996.991534317498	897.641501688551	901.183434085641	start	end	0.0364442994519098	0.157598427051776	-0.00251124598166832	0.923020851347932	0.0389665983501621	0.29566320035568	1	1	0.469340736680765	Ambig	Ambig	14.5124371399485	Conserved	NA	0.0389555454335781	6.05604122228996
chr3R	9589882	9590987	CG9424	76.7321822258322	76.2530323880322	68.0990862340793	43.3123268548088	43.9536660738557	53.1828259359346	79.6923873846951	75.8669764132186	64.9206430560538	31.4839431889736	35.577254640095	50.4662723087959	start	end	0.45358973895829	1.88649719814159e-05	0.629050342393301	1.01398686836557e-08	-0.175475269392325	0.262837110477411	0.000532165887305397	5.21637102853803e-07	0.431862603564638	P1	P1	0.721070649500882	Cis	NA	-0.175460603435011	78.1904019647166
chr3R	9630677	9630885	CG9429	1261.40221512709	1092.36902211693	1190.70220475951	1149.44252037762	1173.2247790483	1283.03567570442	1251.83458516792	1192.94280153199	1298.41286112108	1217.37913664031	1182.25953880931	1413.05562464629	start	end	-0.0171151016356159	0.468330300355134	-0.0183740654535665	0.42374592077563	0.00126359886302582	0.971848061849357	1	1	0.984225902853228	Ambig	Ambig	0.931481477458968	Conserved	NA	0.0012589638179506	93.5875213114613
chr2R	21171630	21171761	CG9433	276.984462668858	287.278866206075	278.587170957597	386.479224242909	317.818816226341	380.589598104032	355.295227090099	285.155187208305	239.181316522304	367.312670538026	372.192817773302	328.030770007173	start	end	-0.25237797409966	2.93809749862817e-08	-0.193558222875678	1.99322006670943e-05	-0.0587859249873606	0.36201722723919	1.18445053270308e-06	0.000648965414613619	0.541230652941366	P2	P2	1.30388660502304	Cis	NA	-0.058819751223982	76.693785805272
chr2R	21168959	21170013	CG9437	134.74919805512	136.546127764616	148.579824510718	141.597991640721	140.313626312693	127.971174908343	99.6154842308688	133.421234381867	170.843797515931	164.41614776464	90.3114925479335	147.794083190045	start	end	0.0240240131106179	0.731732509107749	0.00333672808314281	0.964575458629702	0.020664710955244	0.836855193714758	1	1	0.905902651942048	Ambig	Ambig	7.1998714045617	Conserved	NA	0.0206872850274751	13.8891369555076
chr3R	9806519	9809363	CG9461	50.53094927067	67.3864007150052	94.925998992959	49.9757617555486	32.1199867462792	48.1969360044408	46.4872259744055	54.9381553337101	68.3375190063725	48.9750227384034	19.1569832677435	28.8378698907405	start	end	0.490661621569678	6.68745247027961e-06	0.559910467304036	6.20455435352662e-06	-0.0691238356858605	0.68139059627443	0.000200374477228297	0.000220818756774561	0.808911042629131	P1	Ambig	0.876321573219035	Cis	NA	-0.069248845734358	88.993432299375
chr3R	9725463	9725611	CG9484	112.290998379267	122.359517087773	163.025085227038	126.605263114056	113.26521642109	124.647248287347	89.653935807782	115.108515937297	95.6725266089215	83.957181837263	93.0482044433254	100.932544617592	start	end	0.0869682792876714	0.231581169400554	0.0777310246017186	0.352016418931882	0.00931574143920806	0.935012772504873	1	1	0.962029126233196	Ambig	Ambig	1.1188361369644	Conserved	NA	0.00923725468595279	89.3785932507667
chrX	14923300	14923489	CG9503	170.308014208554	170.239328122118	196.042824007198	46.6440443051787	120.027318893991	202.759523880751	209.192516884825	198.823800255332	184.511301317206	167.914363674526	139.572306664988	176.631953080786	start	end	0.373234137076445	2.06553333803401e-08	0.201988297757087	0.000952280851097411	0.171226167047906	0.0607832329592854	8.44979817879779e-07	0.0231010792153004	0.159176849585993	Ambig	P1	1.84780079450593	Cis	NA	0.171245839319358	54.1183878139518
chrX	14825745	14825905	CG9533	220.838963479224	216.345812821859	222.869736766078	294.856994357736	300.913560044089	294.167505958138	205.872000743796	196.207697620393	198.17880511848	297.348352340306	361.245970191734	237.912426598609	start	end	-0.298761330036189	3.00709390721465e-09	-0.401063750036913	0	0.102263430040513	0.165815274587787	1.31249208199145e-07	0	0.32205720245622	P2	P2	0.74492229728738	Cis	NA	0.102302420000724	79.6763417785755
chrX	22844758	22844901	CG9559	71.1176323068688	54.9731163727674	90.798781645439	41.6464681296238	30.4294611280539	56.5067525569306	53.1282582564634	57.5542579686486	30.7518835528676	48.9750227384034	60.2076616986223	46.8615385724533	start	end	0.52271575923953	1.51024404697161e-06	-0.0981546034221899	0.396540445593573	0.621882198011626	9.88572714138141e-05	4.92438084674099e-05	1	0.0010674958032504	P1	Ambig	5.32543294980456	Trans	NA	0.62087036266172	13.6510702760126
chrX	20162534	20162730	CG9576	65.5030823879055	102.852927407113	55.7174341915194	73.2977839081379	67.6210247290087	64.8165691094203	92.9744519488109	57.5542579686486	58.0868911554166	34.9821590988596	51.9975260124466	57.675739781481	start	end	0.0852526437828574	0.379106970346695	0.366010427059774	0.000629970407749364	-0.280920078914555	0.051923068187705	1	0.0158907607114213	0.143266173422227	Ambig	P1	0.232924084889348	Ambiguous	NA	-0.280757783276917	56.5906643539636
chrX	20166674	20166816	CG9577	398.633044246396	383.038488274766	441.612256184635	488.096606479191	498.705057376439	476.983470112914	355.295227090099	460.434063749189	526.198896349068	461.764500104946	462.504310321235	501.057989351617	start	end	-0.179441086138492	3.40243268226459e-06	-0.0602727540651638	0.112570924978231	-0.119151581535301	0.0280199539788091	0.000105510799338591	1	0.0932529568010455	P2	Ambig	2.97715093530469	Ambiguous	NA	-0.119168332073328	33.5891602989103
chrX	20170241	20170363	CG9578	228.325030037842	235.852402502518	274.459953610077	248.212950052558	243.435689024431	232.674863469714	209.192516884825	149.117850191499	228.930688671348	283.355488700763	213.46352784057	252.33136154398	start	end	0.019525942768139	0.71120583713411	-0.243436683687308	8.91698518423745e-06	0.26307937975833	0.000532297312097039	1	0.000309892296199617	0.00425837849677631	Ambig	P2	0.080209533223924	Compensatory	Opposing	0.262962626455447	48.0720804336567
chrX	20173368	20173519	CG9579	43.0448827120522	47.8798110343458	53.6538255177594	23.3220221525893	20.2863074187026	24.9294496574694	43.1667098333765	54.9381553337101	68.3375190063725	27.9857272790877	38.3139665354869	28.8378698907405	start	end	0.746391534639483	8.45691196305568e-08	0.559228211186362	7.84172778318913e-06	0.187246643504072	0.338660050939966	3.24974594172423e-06	0.000273822683553165	0.51755618734215	P1	P1	1.33468147655868	Cis	NA	0.187163323453121	74.9242435414915
chr3R	15802143	15802212	CG9593	54.2739825499789	47.8798110343458	96.989607666719	33.317174503699	30.4294611280539	33.2392662099592	73.0513551026372	52.3220526987715	58.0868911554166	41.9785909186315	27.3671189539192	18.0236686817128	start	end	0.719383028366883	8.83940396585273e-10	0.741798154866221	1.75755159967162e-09	-0.0222243870871175	0.899693381479266	4.04105402807079e-08	9.79125645441495e-08	0.943792803797129	P1	P1	0.969782714674748	Cis	NA	-0.0224151264993381	97.066901734646
chrX	16790673	16791151	CG9606	58.0170158292877	81.5730113918484	94.925998992959	93.2880886103573	103.122062711738	101.379761940375	106.256516512927	94.1796948577887	78.5881468573283	90.9536136570349	87.5747806525416	108.142012090277	start	end	-0.238753613285474	0.00593998825795405	-0.0269531913081273	0.746566585656506	-0.2118743702791	0.0797996599740962	0.105871391156994	1	0.19228127435448	P2	Ambig	8.85808328060513	Conserved	NA	-0.211800421977347	11.2891239371108
chrX	16786564	16786978	CG9609	136.620714694774	111.71955908014	154.770650531998	81.6270775340626	89.5978577659366	93.0699453878856	152.743742487332	136.037337016806	119.590658261152	111.942909116351	76.6279330709739	104.537278353934	start	end	0.422047313542715	5.64771067241696e-08	0.331539381540239	1.24255254925685e-05	0.0904497084774158	0.413267346496266	2.20852741596427e-06	0.000421905315574779	0.589355172394675	P1	P1	1.27299300487924	Cis	NA	0.090507932002476	78.5550271028284
chrX	16755836	16757115	CG9623	568.941058454951	576.331058746755	555.110733241434	404.803670219943	426.012455792755	545.12396584333	438.308130615823	489.211192733513	399.774486187279	468.760931924718	489.871429275155	450.591717042821	start	end	0.211683164592222	3.06781237000643e-09	-0.0598639103486514	0.117055328413556	0.271619480217104	2.49495677012683e-07	1.33636294708785e-07	1	5.89798789622775e-06	P1	P2	3.53607312585104	Trans	NA	0.271547074940873	18.0633452136034
chrX	7307940	7311612	CG9653	273.241429389549	305.012129552129	247.633040851197	389.810941693279	294.151457571188	289.181616026645	232.436129872027	282.539084573366	297.26820767772	258.867977331561	350.299122610166	299.192900116433	start	end	-0.164008354480611	0.000509785964092124	-0.111781505565002	0.0204151130272392	-0.0521968866911748	0.438546174400921	0.0115692904377828	0.351165857906099	0.61079891806158	Ambig	P2	1.46722262910691	Ambiguous	NA	-0.052226848915609	68.1559826138106
chr3L	16791390	16791524	CG9674	106.676448460303	134.77280143001	150.643433184478	199.903047022194	152.14730564027	124.647248287347	139.461677923216	102.028002762604	109.340030410196	146.92506821521	90.3114925479335	104.537278353934	start	end	-0.195287266892537	0.00403194699450538	0.0260849763485152	0.733834331988708	-0.221556152483204	0.0296798554164814	0.0747475647524024	1	0.0976633843055046	Ambig	Ambig	7.48658017869558	Conserved	NA	-0.221372243241052	10.5412064322794
chr3L	16786743	16786989	CG9677	658.773857158364	578.10438508136	559.237950588954	732.977839081379	696.49655470879	643.17980116271	544.56464712875	601.703606035872	526.198896349068	636.675295599244	571.972786136912	674.08520869606	start	end	-0.143168861391476	8.65962261542563e-06	-0.118385694355375	0.000420375731064349	-0.0247734510312647	0.593011720771987	0.000254648448065686	0.0109398521965568	0.746062129294409	P2	Ambig	1.20934258291129	Cis	NA	-0.024783167036101	82.6895549805801
chr3L	16730711	16730810	CG9680	153.464364451664	182.652612464356	127.943737773119	181.57860104516	201.172548568801	207.745413812245	139.461677923216	201.43990289027	164.010045615294	160.917931854754	150.519154246556	216.284024180554	start	end	-0.24086988293412	9.47491741061235e-05	-0.044119757867405	0.47691653943744	-0.196763306280706	0.0249115673855735	0.00243150464885605	1	0.0860104642365064	P2	Ambig	5.45945613885771	Ambiguous	NA	-0.196750125066715	18.3168428240039
chr3R	30424011	30424045	CG9688	76.7321822258322	92.2129693994808	82.5443469503991	71.6319251829529	62.5494478743331	96.3938720088815	76.3718712436661	60.1703606035872	71.7543949566911	62.9678863779472	82.1013568617577	82.908875935879	start	end	0.0867124722070976	0.343264172393866	-0.0901635726757527	0.34556161793653	0.177144394795201	0.181459626701718	1	1	0.337455748026441	Ambig	Ambig	0.961724004869838	Conserved	NA	0.17687604488285	33.7641184106197
chrX	9884441	9884868	CG9691	364.945744732616	283.732213536864	288.905214326397	44.9781855799937	38.88208921918	46.5349726939428	378.538840077302	298.235700382997	334.853843131225	45.4768068285175	62.9443735940143	79.3041421995364	start	end	1.97274149267727	5.6549428386064e-12	1.68431464910587	1.03229033934785e-11	0.288371278159023	0.0182132631186757	6.02807015521639e-10	1.44863238451575e-09	0.0686660954359268	P1	P1	1.17124285163969	Cis	NA	0.2884268435714	85.3793898165559
chr3L	16713141	16714320	CG9695	372.431811291234	409.638383293847	439.548647510875	384.813365517724	380.368264100674	353.998185136065	292.205420410549	381.950984701032	300.685083628039	356.818022808368	402.296648622613	266.75029648935	start	end	0.087533743024173	0.0346124968784143	-0.0509669884372982	0.253517661530938	0.138563088313813	0.0231673013835739	0.51402771486898	1	0.0817083317614219	Ambig	Ambig	1.71745958919784	Conserved	NA	0.138500731461471	26.9000906669111
chr2R	21323443	21323622	CG9696	778.550922096248	739.477081530452	1002.91381544735	1116.12534587392	853.715437203735	835.967545180473	720.552002603285	910.403716958624	649.206430560539	731.127125166165	886.694654106984	756.994084631939	start	end	-0.107027390406093	9.57682347644262e-05	-0.0406655731791761	0.165023265419264	-0.0663479767307662	0.0982892106399911	0.00245387488339679	1	0.221003332235935	Ambig	Ambig	2.63189184459594	Ambiguous	NA	-0.0663618172269169	37.9954823011933
chrX	16683421	16683895	CG9703	72.9891489465233	47.8798110343458	53.6538255177594	74.9636426333228	71.0020759654592	61.4926424884244	73.0513551026372	65.4025658734643	64.9206430560538	90.9536136570349	71.15450928019	61.2804735178236	start	end	-0.172741075579283	0.0915309936088513	-0.093736380395196	0.332176511723943	-0.0789574979074887	0.574343360887515	1	1	0.730172954926763	P2	Ambig	1.84283919275526	Conserved	NA	-0.079004695184087	54.2640944435788
chr3L	16773713	16774366	CG9704	529.639209022207	386.585140943977	449.866690879675	259.873961128852	334.724072408593	445.406167213453	342.013162525983	368.870471526339	369.022602634411	391.800181907227	424.190343785748	436.17278209745	start	end	0.272686835947512	5.85114010615183e-11	-0.147947986541876	0.000357529596703987	0.420756338019166	6.43669021522238e-11	3.03116893979344e-09	0.00944851271487462	2.86031957865377e-09	P1	P2	1.84312637381063	Cis_*_Trans	Opposing	0.420634822489388	26.0204818351694
chr3L	16781462	16781585	CG9705	1635.70554305798	1681.11336520592	1648.82333033422	1884.08621818418	1668.54878518829	1743.39951271236	1587.20671541184	1535.65224670894	1602.51482069943	1679.14363674526	1486.03455919782	1568.05917530902	start	end	-0.0643927316241639	0.00113201905356064	-0.00165201253678129	0.9337932427632	-0.0627378753843008	0.0279397609909458	0.023656569488421	1	0.093163223163052	Ambig	Ambig	38.9783553032981	Ambiguous	NA	-0.0627407190873826	2.56552641130907
chr3L	16784877	16785251	CG9706	56.1454991896333	47.8798110343458	88.735172971679	53.3074792059185	65.9304991107835	48.1969360044408	76.3718712436661	52.3220526987715	44.4193873541421	87.455397747149	51.9975260124466	57.675739781481	start	end	0.140706764079278	0.183628867277902	-0.129771936280486	0.211608290195261	0.270931131567238	0.0679511204745815	1	1	0.171445903966636	Ambig	Ambig	1.08426188367227	Conserved	NA	0.270478700359764	32.4226682984958
chr2R	21386353	21386823	CG9707	97.318865262031	115.266211749351	99.0532163404789	144.929709091091	99.7410114752879	109.689578492865	109.577032653956	107.260208032482	102.506278509559	97.9500454768068	101.258340129501	111.74674582662	start	end	-0.128366302871828	0.0975086277338977	0.0265431953429044	0.741419471389656	-0.15507928185683	0.16245059452051	1	1	0.317401608355784	Ambig	Ambig	4.83612847712938	Conserved	NA	-0.154909498214732	14.6281627582856
chr3L	16808421	16808619	CG9710	273.241429389549	235.852402502518	288.905214326397	289.859418182182	218.077804751053	255.942349816685	262.320775141288	224.984826604717	283.600703876446	216.889386412929	243.567358689881	245.121894071294	start	end	0.0436509510496337	0.390359132491001	0.088486636855729	0.0899671285665388	-0.0448055647370686	0.535626763641437	1	1	0.699255228366146	Ambig	Ambig	0.493305572465178	Conserved	NA	-0.0448356858060953	66.3704585166715
chr3L	16842298	16842676	CG9712	123.520098217193	115.266211749351	158.897867879518	164.92001379331	150.456780022044	167.858294360294	122.859097218072	128.18902911199	119.590658261152	153.921500034982	117.678611501853	133.375148244675	start	end	-0.194759301890267	0.00388003419326854	-0.0885082385242472	0.217163059686382	-0.106226535149365	0.280837431462953	0.0720517676319136	1	0.452096576784533	P2	Ambig	2.20046523507427	Conserved	NA	-0.10625106336602	45.4449351919095
