chrom	start	end	zhr1_zhr	zhr2_zhr	zhr3_zhr	z301_z30	z302_z30	z303_z30	zhrz301_z30	zhrz301_zhr	zhrz302_z30	zhrz302_zhr	zhrz303_z30	zhrz303_zhr
chrX	18688518	18693658	398	157	340	57	231	77	159	221	186	214	167	198
chrX	18693914	18703144	610	232	485	99	385	111	294	347	347	336	378	349
chrX	18703840	18712085	460	237	497	62	203	87	197	268	188	216	207	230
chrX	18712689	18715605	47	31	65	9	42	18	36	35	24	38	43	34
chrX	18716060	18720517	45	34	74	14	35	15	31	43	44	44	36	39
chrX	18721657	18723431	27	13	23	3	9	4	12	13	11	19	14	15
chrX	18723687	18732291	92	59	106	16	43	26	41	53	48	81	45	53
chrX	18734492	18738205	56	40	84	5	37	12	24	40	32	46	43	48
chrX	18741260	18746276	56	41	68	8	38	17	21	31	41	46	34	50
chrX	18747532	18750369	29	17	27	4	13	11	17	21	14	13	21	16
chrX	18758035	18760267	44	18	48	8	43	11	21	21	31	31	27	35
chrX	18760536	18762522	41	21	43	2	20	3	18	25	22	28	23	30
chrX	18762766	18765415	61	36	69	12	49	18	29	41	36	41	23	39
chrX	18769593	18782254	3998	1896	3820	634	2553	876	1530	2352	1785	2121	1875	2313
chrX	18782704	18786080	388	198	473	68	187	65	174	302	202	257	171	225
chrX	18787903	18791851	210	131	304	55	182	62	125	207	168	166	153	152
chrX	18792594	18794330	46	27	52	12	36	11	24	31	24	38	31	33
chrX	18794610	18811916	726	348	600	141	675	207	413	534	570	524	521	528
chrX	18817057	18818546	23	19	28	2	16	2	11	17	4	26	6	15
chrX	18820070	18822954	85	50	88	13	39	15	28	49	40	49	42	42
chrX	18823553	18826758	88	42	75	16	51	20	42	46	39	50	38	49
chrX	18828451	18833500	716	314	660	140	540	191	357	448	426	397	378	376
chrX	18833791	18844252	494	243	558	85	305	113	245	337	262	325	264	281
chrX	18844505	18852271	588	314	646	109	486	174	302	415	345	412	311	354
chrX	18852526	18859542	405	186	396	46	212	64	121	238	174	196	152	200
chrX	18859778	18861441	59	32	49	16	18	16	20	46	27	27	31	29
chrX	18861654	18880248	2118	1040	2011	399	1686	588	1100	1376	1228	1221	1321	1266
chrX	18883209	18894511	403	218	489	72	304	109	224	343	273	269	234	266
chrX	18895301	18896257	20	14	23	3	23	5	6	14	7	10	15	10
chrX	18896467	18902881	150	68	146	36	106	34	95	123	107	91	88	74
chrX	18905880	18912141	105	47	139	13	57	21	63	88	67	94	52	65
chrX	18912376	18918414	499	257	476	118	427	162	220	358	328	382	265	307
chrX	18918727	18927604	784	315	659	137	611	209	370	542	529	616	557	548
chrX	18927834	18931691	1540	654	1316	260	1039	340	787	1088	791	934	758	942
chrX	18936572	18941624	292	125	267	45	168	50	129	260	186	269	169	213
chrX	18941838	18944518	73	48	111	21	51	28	62	56	63	55	49	47
chrX	18944750	18946557	153	44	100	18	68	21	49	88	61	72	45	50
chrX	18946778	18950509	104	50	96	17	40	14	50	73	59	78	55	47
chrX	18950724	18957379	405	198	568	78	242	84	237	356	275	322	210	260
chrX	18970727	18989744	3161	1415	2901	476	1909	711	1271	2039	1681	2013	1617	1998
chrX	18990093	18992047	132	69	145	26	117	47	65	89	88	90	73	82
chrX	18992354	19019812	1048	516	1244	204	640	320	599	674	637	680	624	603
chrX	19020297	19021683	54	39	58	13	29	12	21	36	24	29	23	28
chrX	19027231	19028934	105	45	97	23	62	21	61	80	68	65	45	72
chrX	19029218	19033411	77	47	73	18	55	13	33	52	57	51	31	43
chrX	19033655	19044329	111	65	121	15	74	35	61	69	77	84	87	70
chrX	19054089	19058769	45	34	77	6	20	6	15	36	14	22	19	34
chrX	19065267	19067582	36	18	56	5	17	10	20	28	24	21	21	24
chrX	19067976	19073975	103	58	120	18	57	15	42	79	48	62	56	76
chrX	19074317	19082131	158	83	193	31	116	53	68	123	92	101	89	101
chrX	19086002	19089175	23	18	33	9	26	3	13	32	21	24	24	12
chrX	19095344	19101332	55	36	66	6	30	17	22	36	41	30	35	22
chrX	19114402	19116918	33	13	44	4	17	11	16	16	20	21	20	26
chrX	19119932	19121924	48	20	31	7	29	9	21	34	25	29	19	22
chrX	19122484	19124477	30	11	48	8	16	5	13	20	17	15	16	14
chrX	19124759	19127566	72	45	78	14	37	19	39	40	41	47	38	40
chrX	19127906	19134650	114	53	126	19	78	31	77	56	84	50	74	70
chrX	19143466	19170609	4011	1966	3858	706	2749	1028	1687	2308	1856	2128	2052	2158
chrX	19171067	19175659	193	74	195	47	144	52	104	146	145	173	112	141
chrX	19175893	19181212	336	157	370	91	236	83	165	234	220	211	203	199
chrX	19182125	19191793	433	231	502	71	240	104	157	222	201	221	195	194
chrX	19192050	19202134	673	364	629	107	520	163	312	412	320	368	387	350
chrX	19202676	19204288	17	9	27	7	16	6	8	16	9	12	19	17
chrX	19207181	19224992	1037	483	981	192	702	267	539	620	589	624	640	640
chrX	19225220	19226450	315	155	251	3	29	11	29	196	16	179	18	150
chrX	19226723	19236699	504	234	491	128	441	159	259	325	345	350	335	318
chrX	19237214	19242759	168	94	196	35	144	39	104	128	119	126	113	116
chrX	19243147	19248092	343	169	324	39	177	51	102	194	119	210	100	166
chrX	19248401	19252226	131	65	145	15	81	30	74	95	81	78	71	90
chrX	19252452	19271876	1699	859	1714	248	1042	349	654	1124	693	915	727	946
chrX	19272251	19277077	304	140	300	40	191	66	132	186	144	197	157	189
chrX	19278494	19281179	105	50	86	13	65	24	34	52	45	55	47	52
chrX	19285346	19290918	732	263	657	79	387	109	330	570	337	444	333	429
chrX	19291460	19306876	1369	603	1291	300	1238	389	835	917	996	952	946	904
chrX	19307277	19310780	205	119	276	37	138	58	109	150	129	116	114	97
chrX	19311191	19320152	1191	606	1305	127	642	226	512	793	506	699	513	667
chrX	19320584	19327044	545	305	665	94	356	130	231	451	275	343	274	354
chrX	19327356	19330980	59	29	105	9	51	21	40	49	59	45	45	41
chrX	19331232	19334313	25	13	42	7	30	9	23	20	19	27	22	27
chrX	19335169	19335803	15	7	23	1	9	2	12	11	6	13	4	8
chrX	19339914	19345086	60	40	76	11	30	14	25	55	38	53	33	34
chrX	19347316	19351488	358	173	375	40	223	73	200	279	239	227	197	205
chrX	19369037	19374026	214	108	237	34	111	48	105	135	109	126	108	121
chrX	19376053	19382951	242	137	321	34	127	48	93	157	127	176	131	125
chrX	19383255	19384416	57	20	52	3	23	6	19	25	13	36	15	40
chrX	19384684	19388171	215	127	373	25	122	50	108	154	119	122	111	129
chrX	19397984	19402031	158	74	178	11	45	24	57	94	54	95	48	92
chrX	19407288	19409410	49	25	60	12	35	10	26	39	37	38	33	38
chrX	19410370	19413057	51	16	59	9	22	11	32	50	23	49	24	39
chrX	19413540	19417790	130	67	148	16	47	14	42	90	57	102	54	78
chrX	19418729	19437260	804	339	816	128	466	179	366	515	431	500	407	480
chrX	19446039	19460512	276	134	328	40	172	71	139	184	167	202	164	167
chrX	19463540	19466353	124	55	75	15	70	34	36	56	53	57	49	59
chrX	19466603	19470244	101	46	73	16	69	16	42	37	45	55	47	47
chrX	19472686	19473778	27	8	40	4	20	11	16	26	20	41	25	22
chrX	19474183	19479550	274	141	248	50	198	89	115	140	148	168	169	164
chrX	19479754	19486723	724	340	730	132	499	211	325	434	418	442	486	469
chrX	19486980	19494784	570	290	532	114	426	158	217	317	343	351	371	355
chrX	19495052	19506495	1979	1002	2084	395	1500	549	957	1176	1236	1171	1208	1224
chrX	19506729	19509985	98	46	100	21	67	37	32	47	62	70	64	53
chrX	19510689	19520075	227	127	218	43	170	64	92	117	128	132	130	155
chrX	19521595	19527984	791	375	696	147	622	246	303	405	435	399	499	482
chrX	19532136	19539179	149	84	194	14	69	16	60	113	78	109	68	103
chrX	19539523	19541171	21	18	29	2	14	9	8	12	8	25	13	21
chrX	19541504	19546909	442	173	338	42	208	68	126	218	170	223	182	246
chrX	19553606	19555095	30	7	31	6	11	8	6	15	8	11	4	16
chrX	19555444	19558511	79	43	76	12	54	24	26	48	49	61	46	66
chrX	19559459	19564324	93	51	95	13	54	15	43	59	54	60	49	50
chrX	19564705	19570338	313	148	318	94	222	82	198	281	220	235	190	199
chrX	19571026	19578812	577	302	523	71	363	144	203	289	297	281	315	325
chrX	19579370	19595525	726	385	744	109	439	163	336	547	409	522	433	451
chrX	19595908	19597394	66	30	72	15	31	10	31	41	29	35	25	46
chrX	19597814	19598462	34	15	56	13	39	12	18	35	25	26	31	37
chrX	19599069	19605606	966	470	956	180	658	242	511	653	577	615	554	587
chrX	19605946	19609113	744	358	637	117	479	217	322	423	397	387	361	411
chrX	19609427	19626690	1166	578	987	212	881	316	596	692	644	661	719	661
chrX	19631545	19633371	99	52	98	13	66	28	48	49	61	70	73	70
chrX	19633588	19650700	2627	1276	2439	531	2022	757	1288	1630	1498	1440	1557	1562
chrX	19650958	19654903	458	233	507	109	353	150	246	319	373	316	320	343
chrX	19655121	19665546	1680	729	1407	305	1212	447	752	1062	903	912	939	980
chrX	19666407	19682575	1864	904	1680	256	1050	383	592	1079	713	1006	724	1068
chrX	19683288	19687157	515	291	454	76	414	143	219	231	285	266	318	292
chrX	19687390	19693939	545	259	603	113	540	176	336	345	443	364	387	335
chrX	19699874	19709261	668	362	712	105	453	150	280	429	343	436	350	430
chrX	19709707	19710214	21	2	26	1	15	2	7	9	8	15	13	8
chrX	19711856	19725277	744	409	887	129	519	200	363	463	432	453	434	462
chrX	19725534	19727904	62	35	48	8	35	14	30	30	22	31	26	19
chrX	19728462	19729732	36	14	43	9	34	16	26	24	28	22	22	31
chrX	19730466	19731034	27	6	63	7	13	6	28	48	28	42	16	24
chrX	19731452	19740177	276	137	243	52	231	92	133	175	162	162	168	182
chrX	19743891	19745078	624	288	460	104	457	138	255	352	268	304	320	348
chrX	19745693	19747851	277	139	257	41	213	67	104	131	161	163	184	159
chrX	19748226	19765032	1753	801	1737	330	1420	538	914	1080	1052	953	993	952
chrX	19765723	19768544	54	10	61	7	26	10	22	39	23	38	19	22
chrX	19768916	19773666	544	253	511	70	375	143	308	413	367	457	295	386
chrX	19773918	19780005	1623	724	1315	307	1318	469	858	1008	993	942	1049	990
chrX	19780448	19782885	202	116	131	43	150	44	73	117	94	117	94	116
chrX	19783314	19787323	922	520	802	201	777	323	422	577	481	580	578	563
chrX	19809328	19811505	22	10	32	4	13	3	10	15	15	17	10	20
chrX	19819839	19827279	98	64	115	12	53	18	39	84	61	86	41	67
chrX	19828919	19831938	35	24	66	6	21	6	19	45	33	32	23	33
chrX	19832404	19844353	1483	556	1226	195	882	321	625	931	668	818	744	858
chrX	19844645	19849800	280	153	431	61	164	92	181	261	167	195	138	159
chrX	19850226	19867448	3165	1498	2853	478	2050	761	1314	1789	1636	1925	1640	1972
chrX	19867936	19877743	886	374	775	144	592	193	391	495	439	474	441	505
chrX	19878095	19888190	1550	766	1520	307	1140	502	758	958	871	866	840	864
chrX	19888457	19892314	145	43	142	17	60	35	52	105	79	78	66	91
chrX	19892630	19906488	689	359	789	86	346	139	295	477	309	438	285	381
chrX	19958728	19959736	17	4	22	1	4	2	6	9	13	18	9	16
chrX	19960074	19967907	317	186	486	44	179	79	102	194	145	189	167	191
chrX	19974200	19978574	59	42	97	12	47	11	42	48	38	56	48	51
chrX	19979203	19983923	62	33	70	10	44	19	30	50	48	52	35	42
chrX	19984572	19989411	51	38	63	6	11	10	13	36	29	51	20	28
chrX	19989838	19991286	17	8	21	3	12	6	10	13	19	9	13	10
chrX	19992140	19993716	24	15	32	3	13	2	8	20	11	21	15	21
chrX	20015455	20019153	46	21	56	6	21	5	15	37	29	35	22	23
chrX	20019680	20027318	122	68	125	10	56	25	55	117	82	79	51	86
chrX	20027656	20033181	121	58	88	13	50	34	43	46	61	56	49	73
chrX	20037966	20042872	45	44	73	10	37	10	15	44	51	45	27	39
chrX	20043102	20053670	140	90	182	30	96	41	70	118	118	110	91	104
chrX	20054472	20059184	66	33	59	16	22	13	25	34	31	34	30	41
chrX	20061212	20065647	64	49	77	10	48	14	29	39	47	51	30	42
chrX	20066390	20084209	266	171	271	33	147	86	119	143	180	192	162	162
chrX	20089858	20093166	40	27	57	11	30	21	21	27	31	41	32	35
chrX	20098774	20103894	108	63	113	22	72	26	54	62	69	67	74	72
chrX	20104131	20106450	37	19	31	4	22	8	19	24	21	19	28	23
chrX	20110427	20113172	37	14	52	2	15	7	10	23	21	21	14	20
chrX	20118692	20120451	21	14	41	5	9	5	16	25	24	13	17	20
chrX	20120817	20124416	76	45	98	12	27	9	15	50	24	40	24	39
chrX	20125548	20140811	544	196	520	86	299	112	217	328	256	341	257	320
chrX	20145848	20148904	65	27	67	10	40	9	30	52	48	60	32	54
chrX	20149171	20155649	296	116	294	55	176	88	148	217	210	195	158	187
chrX	20161071	20163861	182	86	160	32	136	45	64	90	92	125	95	98
chrX	20164938	20168337	241	109	233	37	171	44	100	134	141	126	142	127
chrX	20169134	20171376	259	124	321	56	217	72	153	191	172	179	191	174
chrX	20172254	20174743	138	83	196	38	88	30	82	116	99	111	74	75
chrX	20230828	20232620	202	97	222	46	177	62	150	170	161	110	122	98
chrX	20234401	20236509	297	141	310	57	210	74	136	205	171	190	191	192
chrX	20236716	20238130	337	166	504	57	338	128	265	304	281	231	247	228
chrX	20238387	20242729	1677	780	1511	341	1319	565	890	1127	974	1037	947	945
chrX	20243030	20257902	1541	722	1524	276	983	398	749	1010	960	1016	987	981
chrX	20262152	20264056	38	26	32	6	13	7	12	23	19	19	22	20
chrX	20266362	20275841	138	55	130	19	76	24	42	89	66	84	61	90
chrX	20280225	20282816	32	17	33	6	22	6	19	15	25	24	14	13
chrX	20283115	20286597	60	44	45	6	29	11	20	37	39	33	43	39
chrX	20286835	20290711	56	23	54	4	33	13	27	39	30	44	25	36
chrX	20310109	20311723	42	22	33	6	19	16	23	29	28	31	31	23
chrX	20326968	20331446	137	62	87	26	117	38	84	69	93	74	98	80
chrX	20331817	20333607	37	18	33	6	12	6	15	13	21	22	19	31
chrX	20333841	20335650	31	20	29	4	17	6	8	24	18	27	14	23
chrX	20339822	20344365	89	37	82	12	71	24	36	48	51	38	55	50
chrX	20344831	20351918	114	51	119	18	59	31	43	91	60	86	78	80
chrX	20353051	20361675	134	72	164	19	76	26	47	96	72	102	84	79
chrX	20365472	20368510	39	28	35	4	25	8	26	22	36	36	25	20
chrX	20368814	20374337	95	35	100	8	42	22	35	46	62	67	58	63
chrX	20378812	20381214	16	7	33	3	15	5	16	14	27	22	16	17
chrX	20381522	20382884	26	11	22	1	5	5	6	15	14	21	11	20
chrX	20383199	20389090	118	52	109	19	59	24	60	40	67	69	86	68
chrX	20389364	20390860	62	21	59	9	35	23	32	35	35	38	45	26
chrX	20391075	20404255	1362	656	1161	223	943	319	545	747	753	814	753	724
chrX	20404535	20422273	520	247	428	79	288	114	174	261	216	274	267	280
chrX	20423298	20425331	505	207	544	90	369	129	283	356	343	348	317	284
chrX	20427020	20437270	737	327	877	171	503	187	472	583	590	581	509	520
chrX	20437481	20442786	59	32	64	16	42	19	26	29	36	38	34	31
chrX	20444645	20454943	174	116	202	10	93	22	77	118	115	161	64	114
chrX	20455324	20458111	23	11	27	2	15	4	10	14	8	10	7	11
chrX	20458556	20461928	54	27	49	7	36	15	25	30	34	29	25	36
chrX	20468086	20469724	731	333	659	124	459	191	293	403	334	451	329	425
chrX	20470325	20494255	1540	702	1618	298	924	399	724	1058	819	903	709	847
chrX	20494835	20497519	106	60	138	32	69	35	66	70	69	79	61	47
chrX	20498022	20504369	797	289	787	165	602	198	523	650	676	663	517	519
chrX	20505462	20508327	224	85	235	35	135	59	106	161	104	110	96	104
chrX	20508887	20511016	760	328	822	142	516	185	421	565	491	524	420	444
chrX	20511244	20519586	262	129	288	37	135	49	114	189	160	207	150	197
chrX	20519854	20521644	24	13	29	3	11	2	7	20	10	19	9	12
chrX	20521910	20527673	424	187	515	79	287	97	264	326	351	333	299	281
chrX	20551160	20555537	22	15	33	7	16	6	16	12	30	14	28	18
chrX	20556203	20558367	10	9	24	3	5	3	6	11	11	6	7	7
chrX	20565020	20566893	47	33	42	11	25	13	19	25	33	23	15	32
chrX	20567136	20570816	31	23	44	5	23	9	19	22	20	32	21	29
chrX	20572714	20576541	22	16	33	4	16	6	16	17	26	23	20	15
chrX	20584853	20590115	73	38	85	4	50	11	28	62	42	48	34	58
chrX	20597174	20599024	11	15	21	2	8	4	11	13	10	15	10	12
chrX	20602491	20604546	35	20	25	3	11	6	10	19	17	23	10	19
chrX	20608511	20612160	47	33	60	3	25	12	28	28	31	39	31	31
chrX	20612396	20614354	34	18	28	2	20	4	12	21	15	25	20	16
chrX	20615866	20618920	19	9	36	5	9	4	11	19	8	8	9	14
chrX	20629921	20633571	71	34	71	16	63	25	52	68	85	66	62	56
chrX	20645590	20648866	23	22	51	2	16	4	13	22	22	31	19	15
chrX	20650000	20666901	751	367	919	156	467	203	402	529	568	585	506	503
chrX	20670954	20672282	22	12	19	6	15	3	20	20	18	16	21	17
chrX	20676963	20679429	26	13	28	3	19	5	16	10	25	15	14	15
chrX	20685662	20688702	67	52	96	14	46	27	44	40	53	42	39	47
chrX	20689908	20693156	56	34	88	13	32	12	14	31	20	42	27	38
chrX	20694456	20697002	77	36	60	17	55	26	27	21	36	28	26	42
chrX	20697368	20704179	80	33	88	15	59	21	34	54	42	57	59	58
chrX	20710577	20714565	28	18	37	2	16	7	15	19	29	22	24	15
chrX	20714818	20717681	37	19	42	5	18	4	17	20	28	23	27	20
chrX	20719543	20726046	87	74	172	10	36	19	61	78	64	85	76	68
chrX	20726602	20729077	28	14	53	3	16	8	21	27	21	25	22	20
chrX	20729578	20733496	41	21	59	8	30	11	21	19	27	31	30	28
chrX	20733845	20736826	32	17	42	10	27	9	16	16	25	34	27	24
chrX	20756856	20759345	31	15	30	3	25	7	21	19	27	29	21	24
chrX	20760111	20760714	100	34	75	15	72	16	65	61	67	65	61	66
chrX	20761816	20764227	49	21	38	6	18	5	16	32	30	36	28	44
chrX	20777796	20779868	30	19	32	5	9	6	17	24	16	32	17	30
chrX	20780129	20782260	37	22	40	1	23	13	27	27	28	31	22	31
chrX	20788100	20794284	292	122	330	78	256	77	179	207	223	240	203	196
chrX	20797570	20799518	16	13	39	4	10	2	22	23	27	21	17	22
chrX	20803972	20805546	16	10	23	4	9	6	12	15	18	24	17	21
chrX	20805848	20807712	56	29	66	3	8	5	9	42	16	44	15	41
chrX	20809238	20815883	103	60	142	12	48	27	65	71	76	96	77	63
chrX	20816402	20819393	34	17	35	5	19	6	14	26	24	27	15	20
chrX	20819843	20821354	12	9	22	1	4	3	4	8	3	13	7	8
chrX	20844323	20850262	111	71	115	10	59	24	49	78	63	86	43	76
chrX	20855144	20857786	20	12	30	5	12	6	6	8	19	16	8	10
chrX	20859527	20862608	47	27	41	11	24	9	19	32	28	31	36	30
chrX	20863105	20866026	20	14	31	7	16	9	13	18	22	22	20	12
chrX	20866322	20876650	120	67	144	14	70	36	49	73	64	85	78	92
chrX	20882041	20883273	21	11	22	2	18	4	11	14	16	15	17	16
chrX	20883791	20885361	26	8	22	4	15	9	9	16	20	22	13	12
chrX	20885698	20888924	24	25	61	5	22	7	20	24	26	26	24	28
chrX	20896838	20902240	79	41	66	15	59	16	64	53	63	39	55	48
chrX	20903508	20910177	66	52	108	9	54	21	39	53	46	52	43	52
chrX	20910560	20912004	59	39	111	10	49	18	44	69	42	54	48	41
chrX	20922973	20924469	39	16	46	7	28	12	15	22	23	24	30	24
chrX	20924689	20925373	27	14	49	6	13	7	13	14	9	10	14	17
chrX	20925861	20928087	41	13	45	7	29	4	14	30	17	31	22	20
chrX	20933624	20938510	115	51	117	21	69	37	42	58	72	67	83	62
chrX	20942391	20945561	34	13	40	13	37	14	46	22	42	22	38	27
chrX	20950976	20954888	61	24	84	7	34	10	39	50	42	41	33	36
chrX	20962415	20964241	27	17	33	1	8	2	7	22	9	13	13	27
chrX	20964456	20970864	97	37	105	15	55	19	48	70	52	57	58	68
chrX	20971176	20972820	27	7	23	3	6	2	6	10	7	21	9	15
chrX	20974155	20977689	68	40	57	11	45	14	39	41	53	50	39	46
chrX	20979315	20982350	89	36	86	8	43	19	43	45	45	41	49	47
chrX	20992528	20994791	46	16	51	4	23	10	19	30	33	33	27	25
chrX	21004536	21008608	23	22	62	4	8	3	12	34	16	31	6	26
chrX	21009810	21011323	131	53	103	24	86	31	62	86	68	75	68	52
chrX	21017584	21020240	56	31	67	7	22	12	23	37	25	64	27	55
chrX	21020527	21025804	185	103	232	11	55	26	62	130	48	133	55	125
chrX	21026845	21035485	977	431	936	178	735	217	518	652	670	652	625	573
chrX	21036029	21041313	121	52	104	27	62	36	66	78	81	79	71	73
chrX	21045933	21049122	73	47	67	24	53	18	35	55	57	63	45	51
chrX	21049350	21062228	1932	851	2026	375	1425	495	1045	1365	1370	1376	1215	1258
chrX	21062643	21069529	684	299	637	142	523	201	431	478	475	459	439	412
chrX	21069750	21076229	734	350	788	162	613	235	440	635	477	525	502	500
chrX	21076454	21080810	68	26	82	11	48	21	50	57	60	56	49	42
chrX	21082590	21084615	78	20	70	13	30	18	32	53	41	62	28	38
chrX	21085090	21086240	37	19	49	3	23	9	14	15	20	21	13	29
chrX	21088481	21090641	22	19	34	5	10	7	13	15	15	20	18	26
chrX	21090848	21096484	191	59	176	27	98	46	69	137	77	98	99	117
chrX	21096836	21098881	17	14	26	5	7	5	18	17	32	16	14	12
chrX	21100897	21102253	26	16	27	10	27	19	26	26	27	21	29	29
chrX	21102570	21112350	270	148	311	50	185	67	182	187	171	172	168	148
chrX	21112947	21114268	36	24	32	6	30	11	15	23	26	29	29	20
chrX	21117095	21118069	144	55	110	18	84	32	58	81	68	78	65	71
chrX	21118828	21121754	58	19	55	6	31	7	29	42	41	26	33	27
chrX	21122073	21122589	28	12	34	9	30	4	13	30	20	21	23	24
chrX	21122922	21125172	390	170	292	79	310	91	247	302	350	323	279	295
chrX	21126185	21132039	208	100	287	33	127	55	127	163	135	160	128	141
chrX	21132358	21138885	151	101	200	27	98	50	99	106	105	131	105	127
chrX	21139111	21140168	35	30	43	9	35	22	22	20	28	31	28	17
chrX	21145168	21146066	21	5	23	1	8	3	5	8	14	19	13	12
chrX	21155994	21158492	66	48	98	10	40	18	17	59	33	53	31	58
chrX	21173816	21175584	87	38	102	18	47	16	38	48	58	71	60	66
chrX	21177416	21180519	30	13	31	8	28	9	19	13	25	17	18	12
chrX	21183652	21185925	180	64	187	23	81	30	82	122	55	93	58	87
chrX	21190735	21199873	101	61	130	18	55	27	46	81	66	81	59	70
chrX	21205548	21208210	39	26	42	7	27	14	13	18	19	18	28	15
chrX	21210200	21213413	51	27	46	8	32	10	16	32	42	38	34	26
chrX	21214038	21216491	26	15	35	3	14	2	5	15	8	17	13	19
chrX	21216769	21218769	46	31	36	10	28	14	19	26	38	30	26	23
chrX	21219736	21224052	48	27	54	9	27	16	31	29	43	43	40	42
chrX	21228959	21233193	417	261	525	108	343	132	292	293	351	325	307	254
chrX	21239490	21241039	34	17	32	3	19	9	15	19	25	20	21	13
chrX	21241283	21246209	53	33	102	8	29	19	19	48	31	39	31	35
chrX	21247029	21249742	44	33	75	18	31	19	39	29	38	50	39	34
chrX	21250142	21251768	27	24	41	4	11	8	15	22	25	22	28	29
chrX	21251992	21254891	40	20	61	8	32	9	23	18	22	27	26	24
chrX	21255134	21257034	25	18	36	7	23	10	14	23	19	26	12	26
chrX	21257415	21265145	94	58	138	23	58	28	46	60	77	90	72	63
chrX	21273421	21276728	58	14	82	10	61	23	41	35	61	61	57	37
chrX	21276942	21284283	1477	735	1464	335	1206	454	880	1030	1040	1038	1007	936
chrX	21284541	21292597	262	133	255	48	156	70	104	142	162	195	141	173
chrX	21294550	21300434	117	52	128	28	80	29	58	76	88	80	83	89
chrX	21300755	21320271	1473	625	1538	200	779	249	603	1113	701	1035	691	912
chrX	21324131	21324779	76	39	57	11	71	31	51	34	70	29	67	41
chrX	21325900	21327683	68	30	41	8	20	17	15	27	32	29	20	33
chrX	21331575	21332779	27	13	42	4	12	5	8	18	13	10	9	23
chrX	21333375	21344703	682	301	750	122	459	195	402	483	477	474	439	473
chrX	21344911	21345803	259	116	250	33	181	56	134	158	140	143	138	157
chrX	21346356	21349023	54	24	50	6	43	13	22	40	36	39	39	35
chrX	21349826	21364197	2035	982	1855	357	1355	470	958	1240	1188	1358	1144	1218
